user_id,created_at,birthyear,gender,is_active,maildomain,region,orig_1,orig_2,utm_src,utm_med,utm_cpg,channel,dx_0,dx_1,dx_2,dx_3,gx,im,purchase_90_n,purchase_90_bin,age
140191,2017-05-16 15:52:38,1983,1.0,1,5326,308.0,15.0,,67.0,5.0,0.0,4.0,73.95901954984325,3.132140073839696,38.45370006926044,60.172578913847076,82.57475788552928,0.12882203211420884,5.0,1,36
210933,2017-09-26 23:27:24,1986,,0,5326,59.0,42.0,,74.0,14.0,0.0,7.0,62.13116685342314,2.133960502071674,40.207669199698145,66.43812774359992,15.943469101080465,0.8619202240045788,1.0,1,33
278411,2018-01-15 10:48:19,1988,,0,5326,308.0,64.0,14272.0,74.0,14.0,0.0,7.0,63.106006710605364,-0.07576606865215929,47.994950555919026,34.26916229053741,-4.338047170192343,0.09395694291207203,2.0,1,31
198208,2017-09-04 18:00:30,1993,,0,5326,598.0,42.0,,74.0,14.0,0.0,1.0,56.95385218687942,3.4463514673500697,74.95747479829319,33.383421396386915,-7.008062718289136,0.1418918218401869,1.0,1,26
41996,2016-10-28 04:13:21,1987,,0,5910,598.0,15.0,6202.0,66.0,20.0,0.0,10.0,59.89889974467707,8.093323354350456,53.057501269139,45.878140213718346,-67.92772500635168,0.7860340363209514,1.0,1,32
50107,2016-11-12 19:26:37,1979,,0,5910,308.0,22.0,,74.0,14.0,0.0,7.0,56.90478552363113,8.023746826221664,51.69312457146518,36.263090693074496,-22.26549280942254,0.2711320772476742,9.0,1,40
27280,2016-10-02 19:38:50,1982,,0,7658,59.0,15.0,,66.0,20.0,0.0,10.0,53.794790226977355,4.167197386284132,58.839641512999755,40.619182319214495,-36.026147917011855,0.27742369685258594,1.0,1,37
254255,2017-12-06 18:33:56,1978,,0,5326,214.0,16.0,8281.0,74.0,14.0,0.0,7.0,48.01433827893561,0.3833583365402751,27.087860637930866,80.4071032439131,4.470440604226977,0.3654236933909323,2.0,1,41
206050,2017-09-18 14:18:50,1969,,0,8155,308.0,15.0,,74.0,14.0,0.0,10.0,49.53414086991263,8.693209371550031,54.25979752047174,36.60342658753926,5.837166038527845,0.3759584053606692,3.0,1,50
294852,2018-02-08 18:01:02,1960,,0,5326,308.0,,,55.0,13.0,0.0,7.0,47.35623536611084,10.36819156863132,52.50314470199714,62.3536025520464,-79.62784467207182,0.7043945607550425,1.0,1,59
39245,2016-10-23 02:40:40,1981,,0,5910,598.0,15.0,,66.0,20.0,0.0,10.0,49.07060220481912,0.1666854930845716,45.3613372791301,68.87524194125793,4.103341779626492,0.6900404734024871,1.0,1,38
23764,2016-09-25 03:53:45,1993,,0,5910,598.0,22.0,,74.0,14.0,0.0,7.0,66.02701612238053,6.4020305300318885,54.642727061066296,44.98597351080518,4.404504183487299,0.3146655403058335,1.0,1,26
31208,2016-10-09 18:29:31,1983,,0,5326,598.0,15.0,,55.0,13.0,0.0,2.0,58.08386802460784,8.496416932871993,52.92714169820096,60.27076033514904,32.85845202486185,0.907759149553858,3.0,1,36
144417,2017-05-24 12:39:04,1985,,0,5326,59.0,22.0,,74.0,14.0,0.0,7.0,46.72618050645304,7.262058933006804,55.46815250382709,29.768404671580328,-28.141326918365838,0.4887642646641094,1.0,1,34
41445,2016-10-27 02:16:59,1967,,0,5326,598.0,15.0,,102.0,4.0,0.0,1.0,33.608105677932876,4.449263712586354,37.391448596499245,57.378492326144254,-49.182859360811136,0.7460008068284453,1.0,1,52
98291,2017-02-20 16:29:10,1990,,0,5326,674.0,42.0,,74.0,14.0,0.0,7.0,49.75553028163842,6.243620114742045,46.89022517270727,64.90766916766403,-33.70619697084622,0.8847952148989765,1.0,1,29
215284,2017-10-04 15:46:11,1980,,1,5910,234.0,15.0,,74.0,14.0,0.0,7.0,59.783630378183936,4.585250938664974,63.63202021946199,75.7152286051252,27.803568199786593,0.05024824228880975,3.0,1,39
105937,2017-03-08 05:03:18,1990,,0,5326,721.0,15.0,,67.0,5.0,0.0,4.0,49.62313500391094,2.9090801472110672,62.41684059563678,60.70465430811224,17.09548911982806,0.6987663806739897,1.0,1,29
222788,2017-10-16 19:12:32,1994,1.0,0,5326,308.0,45.0,,55.0,13.0,0.0,2.0,44.945814573076284,8.556862720701275,61.382764332986575,46.157410560422534,-56.62065289198815,0.12763332084240187,1.0,1,25
175250,2017-07-19 10:44:59,1965,,0,5910,674.0,15.0,,67.0,5.0,0.0,4.0,48.59980169909397,7.589304112258753,53.74933252800023,66.15458147992474,-65.37652938632317,0.5979996640303612,2.0,1,54
257536,2017-12-13 11:12:46,1996,0.0,0,5919,308.0,22.0,6332.0,74.0,14.0,0.0,7.0,51.53279207356381,2.7971515269792304,45.46938712166672,47.73623007033393,-21.143337749174695,0.12802767915914814,1.0,1,23
4478,2016-08-22 16:53:13,1993,,0,5910,308.0,64.0,9276.0,55.0,13.0,0.0,2.0,72.02950393191159,6.265499873396018,28.71420782294085,76.46539849860358,-3.5122359189353567,0.40726348792260014,1.0,1,26
